Order_ID;Branch_Start;Branch_Drop;Pengirim;Penerima;Alamat Penerima;Weather_Condition;Vehicle_Type;Category;arrival_status;Start_Latitude;Start_Longitude;Quantity;Weight;Vehicle_Type_Assigned;picked;Batch_Number;Vehicle_Assigned
vjvq042024204;Ciwidey;Solo;Susan Butler;Jacqueline Carey;Pasir Kaliki No.343, RT 1/RW 4;Sunny;pick up truck;Home;Tepat Waktu;-7.1027234;107.4641673;1.0;5.8;van;True;12;cargo truck
iwbl588330560;Ciwidey;Solok;Ricky Baldwin;Timothy Wu;Buah Batu No.626, RT 1/RW 3;Sunny;pick up truck;Shoes;Lebih Cepat Sampai;-7.1027234;107.4641673;2.0;5.8;van;True;12;cargo truck
irup647737120;Ciwidey;Cilegon;Karen Harper;Robert Cochran;Lembong No.93, RT 3/RW 1;Sunny;van;Home;Tepat Waktu;-7.1027234;107.4641673;1.0;5.9;van;True;13;cargo truck
cmct755985551;Ciwidey;Depok;Rebecca Webb;Angela Schaefer;Lembong No.328, RT 5/RW 9;Sunny;pick up truck;Cosmetics;Lebih Cepat Sampai;-7.1027234;107.4641673;6.0;6.0;van;True;13;cargo truck
ulxc157040526;Ciwidey;Dumai;Angela Dillon;Brendan Knapp;Riau No.374, RT 2/RW 4;Sunny;cargo truck;Books;Terlambat;-7.1027234;107.4641673;10.0;6.0;van;True;13;cargo truck
tseh140496905;Ciwidey;Bengkulu;Lori Pope;Ricky Oneill;Ciwidey No.295, RT 8/RW 8;Sunny;cargo truck;Home;Terlambat;-7.1027234;107.4641673;1.0;6.0;van;True;13;cargo truck
ljep947754095;Ciwidey;Solok;Jennifer Lopez;Katherine Snyder;Riau No.866, RT 6/RW 5;Sunny;pick up truck;Shoes;Tepat Waktu;-7.1027234;107.4641673;5.0;6.0;van;True;13;cargo truck
carl449634661;Ciwidey;Samarinda;Ashley Juarez;Kelly Harrell;Jalan Braga No.255, RT 10/RW 9;Sunny;pick up truck;Snacks;Terlambat;-7.1027234;107.4641673;10.0;6.0;van;True;13;cargo truck
dcmc072175296;Ciwidey;Solo;Lisa Heath;Sherri Bell;Dago No.803, RT 1/RW 9;Sunny;cargo truck;Electronics;Lebih Cepat Sampai;-7.1027234;107.4641673;1.0;6.0;van;True;13;cargo truck
ozrl100355685;Ciwidey;Prabumulih;Brian Guerra;Melissa Walters;Buah Batu No.481, RT 7/RW 1;Sunny;pick up truck;Clothing;Terlambat;-7.1027234;107.4641673;5.0;6.0;van;True;13;cargo truck
aewo417521773;Ciwidey;Binjai;Matthew Sloan;Chelsea Keller;Setiabudi No.546, RT 4/RW 4;Sunny;pick up truck;Cosmetics;Lebih Cepat Sampai;-7.1027234;107.4641673;7.0;6.3;van;True;13;cargo truck
jcpv625475369;Ciwidey;Semarang;Sarah Watson;Jonathan Hughes;Cihampelas No.876, RT 5/RW 3;Sunny;pick up truck;Grocery;Tepat Waktu;-7.1027234;107.4641673;9.0;6.3;van;True;14;pick up truck
jwqv886415442;Ciwidey;Banjarbaru;Wesley Brown;John Thompson;Buah Batu No.851, RT 1/RW 8;Sunny;pick up truck;Sports;Terlambat;-7.1027234;107.4641673;3.0;6.3;van;True;14;pick up truck
qpns715561609;Ciwidey;Bukittinggi;Rachel Pope;Jennifer Carlson;Kebon Kawung No.103, RT 5/RW 2;Sunny;cargo truck;Electronics;Tepat Waktu;-7.1027234;107.4641673;1.0;6.3;van;True;14;pick up truck
ervj009048973;Ciwidey;Padang;Sonya Lopez;Tyrone Ramos;Setiabudi No.750, RT 7/RW 7;Sunny;pick up truck;Snacks;Terlambat;-7.1027234;107.4641673;7.0;6.3;van;True;15;cargo truck
otst368971308;Ciwidey;Palu;Aaron Morales;Benjamin Pearson;Buah Batu No.250, RT 5/RW 1;Sunny;cargo truck;Electronics;Tepat Waktu;-7.1027234;107.4641673;1.0;6.5;van;True;15;cargo truck
mkqh515399375;Ciwidey;Banda Aceh;Abigail Baker;Michael Vega;Pasir Kaliki No.320, RT 1/RW 10;Sunny;pick up truck;Clothing;Terlambat;-7.1027234;107.4641673;3.0;6.6;van;True;15;cargo truck
wgsb805159652;Ciwidey;Cimahi;Andrea Prince;Kelly Harrison;Lembong No.506, RT 9/RW 4;Sunny;cargo truck;Sports;Terlambat;-7.1027234;107.4641673;6.0;6.6;van;True;15;cargo truck
xvte666382961;Ciwidey;Depok;Teresa Perry;Lauren Smith;Setiabudi No.935, RT 8/RW 1;Sunny;cargo truck;Shoes;Terlambat;-7.1027234;107.4641673;3.0;6.6;van;True;15;cargo truck
ztmn173611579;Ciwidey;Malang;Nicole Tate;Jocelyn Moore;Riau No.410, RT 8/RW 8;Sunny;cargo truck;Shoes;Terlambat;-7.1027234;107.4641673;6.0;6.6;van;True;15;cargo truck
nudf329926023;Ciwidey;Metro;Jean Lynch;Ashley Graham;Setiabudi No.12, RT 6/RW 6;Sunny;pick up truck;Shoes;Lebih Cepat Sampai;-7.1027234;107.4641673;4.0;6.8;van;True;15;cargo truck
bpgy427774371;Ciwidey;Palembang;Jonathan Stewart;Dominique Scott;Riau No.770, RT 8/RW 5;Sunny;cargo truck;Shoes;Lebih Cepat Sampai;-7.1027234;107.4641673;7.0;7.0;van;True;15;cargo truck
lgks823144637;Ciwidey;Pematang Siantar;Samantha Lawrence;Kyle Kennedy;Riau No.371, RT 8/RW 6;Sunny;cargo truck;Books;Lebih Cepat Sampai;-7.1027234;107.4641673;7.0;7.0;van;True;15;cargo truck
lxgl934578242;Ciwidey;Tebing Tinggi;Connie Zamora;Benjamin Rodriguez DDS;Buah Batu No.288, RT 10/RW 8;Sunny;pick up truck;Cosmetics;Lebih Cepat Sampai;-7.1027234;107.4641673;10.0;7.0;van;True;16;cargo truck
ktac178415236;Ciwidey;Padang;Stacey Jones;Susan Miller;Pasir Kaliki No.241, RT 10/RW 9;Sunny;cargo truck;Cosmetics;Terlambat;-7.1027234;107.4641673;10.0;7.0;van;True;16;cargo truck
zxuf219959920;Ciwidey;Payakumbuh;Scott Ho;Dawn Turner;Ciwidey No.344, RT 6/RW 8;Sunny;pick up truck;Electronics;Terlambat;-7.1027234;107.4641673;1.0;7.1;van;True;16;cargo truck
qxir539198233;Ciwidey;Malang;Phillip Buchanan;Rachel Rivera;Ciwidey No.389, RT 2/RW 5;Sunny;pick up truck;Home;Lebih Cepat Sampai;-7.1027234;107.4641673;1.0;7.2;van;True;16;cargo truck
axym992033174;Ciwidey;Palu;Kristy Walker;Jeremiah Brown;Cihampelas No.1, RT 5/RW 6;Sunny;pick up truck;Books;Lebih Cepat Sampai;-7.1027234;107.4641673;9.0;7.2;van;True;16;cargo truck
oegt343034456;Ciwidey;Ternate;Rebecca Warner;David Harris;Ciwidey No.456, RT 9/RW 9;Sunny;cargo truck;Toys;Tepat Waktu;-7.1027234;107.4641673;3.0;7.2;van;True;16;cargo truck
zsem562545322;Ciwidey;Pekanbaru;Kevin Briggs;Julia Neal;Riau No.642, RT 6/RW 1;Sunny;cargo truck;Books;Tepat Waktu;-7.1027234;107.4641673;9.0;7.2;van;True;16;cargo truck
qfya790627350;Ciwidey;Metro;Patricia Mendoza;Jill Thompson;Kebon Kawung No.104, RT 4/RW 5;Sunny;pick up truck;Books;Tepat Waktu;-7.1027234;107.4641673;9.0;7.2;van;True;16;cargo truck
xagb620852625;Ciwidey;Jayapura;Tina Fuentes;Emily Palmer;Jalan Braga No.593, RT 1/RW 7;Sunny;pick up truck;Electronics;Lebih Cepat Sampai;-7.1027234;107.4641673;1.0;7.4;van;True;17;van
fdgg365079226;Ciwidey;Semarang;Cheryl Russo;Chelsea White;Pasir Kaliki No.762, RT 10/RW 2;Sunny;pick up truck;Clothing;Tepat Waktu;-7.1027234;107.4641673;5.0;7.5;van;True;17;van
kssu199978594;Ciwidey;Semarang;Michele Collier;David Farmer;Kebon Kawung No.305, RT 7/RW 7;Sunny;pick up truck;Toys;Tepat Waktu;-7.1027234;107.4641673;5.0;7.5;van;True;17;van
rizi170054338;Ciwidey;Depok;Matthew Lam;Rebecca Stevens;Jalan Braga No.322, RT 4/RW 3;Sunny;pick up truck;Electronics;Lebih Cepat Sampai;-7.1027234;107.4641673;1.0;7.5;van;True;17;van
vqlb340962256;Ciwidey;Semarang;Bryan Smith;Hayley Lewis;Setiabudi No.647, RT 9/RW 2;Sunny;pick up truck;Electronics;Terlambat;-7.1027234;107.4641673;1.0;7.5;van;True;17;van
ymng798718313;Ciwidey;Salatiga;Joseph Campbell;Marvin West;Pasir Kaliki No.941, RT 6/RW 2;Sunny;cargo truck;Home;Tepat Waktu;-7.1027234;107.4641673;1.0;7.6;van;True;18;van
mowv709833262;Ciwidey;Dumai;Ariel Garner;Brittany Smith;Kebon Kawung No.808, RT 8/RW 6;Sunny;cargo truck;Home;Tepat Waktu;-7.1027234;107.4641673;1.0;7.9;van;True;18;van
ueaw901406099;Ciwidey;Ternate;Scott Cordova;Jill Wilkins;Jalan Braga No.409, RT 10/RW 4;Sunny;cargo truck;Toys;Terlambat;-7.1027234;107.4641673;4.0;8.0;van;True;18;van
ciyw206306265;Ciwidey;Ternate;Matthew Moody;Joseph Bowman;Kebon Kawung No.870, RT 2/RW 5;Sunny;cargo truck;Shoes;Terlambat;-7.1027234;107.4641673;5.0;8.0;van;True;18;van
pcya269663727;Ciwidey;Jayapura;Lindsey Clark;Kevin Jones;Buah Batu No.276, RT 1/RW 8;Sunny;cargo truck;Cosmetics;Tepat Waktu;-7.1027234;107.4641673;10.0;8.0;van;True;18;van
ksfh743742634;Ciwidey;Bekasi;Jason Frazier;Kevin Arnold;Lembong No.656, RT 4/RW 6;Sunny;pick up truck;Shoes;Terlambat;-7.1027234;107.4641673;4.0;8.0;van;True;19;pick up truck
pdir065540654;Ciwidey;Pagar Alam;Jeffrey Clark;Jason Green;Jalan Braga No.410, RT 2/RW 3;Sunny;pick up truck;Cosmetics;Lebih Cepat Sampai;-7.1027234;107.4641673;9.0;8.1;van;True;19;pick up truck
zjgh066097748;Ciwidey;Gresik;Tina Delgado;Shelly White;Kebon Kawung No.203, RT 4/RW 6;Sunny;van;Electronics;Tepat Waktu;-7.1027234;107.4641673;1.0;8.2;van;True;20;pick up truck
cbyv857571555;Ciwidey;Bengkulu;Pamela Sullivan;Danielle Williams;Setiabudi No.749, RT 5/RW 4;Sunny;cargo truck;Home;Tepat Waktu;-7.1027234;107.4641673;1.0;8.3;van;True;20;pick up truck
nfxz846200060;Ciwidey;Pekanbaru;John Jones;Theresa Jackson;Kebon Kawung No.918, RT 2/RW 8;Sunny;pick up truck;Sports;Terlambat;-7.1027234;107.4641673;3.0;8.4;van;True;21;van
jugl233256274;Ciwidey;Semarang;Mrs. Tammy Atkinson;Chad Edwards;Setiabudi No.181, RT 7/RW 8;Sunny;cargo truck;Home;Terlambat;-7.1027234;107.4641673;1.0;8.7;van;True;21;van
fsrx072596750;Ciwidey;Solok;Thomas Crane;Keith Murphy;Kebon Kawung No.31, RT 10/RW 1;Sunny;cargo truck;Sports;Terlambat;-7.1027234;107.4641673;4.0;8.8;van;True;21;van
qbeu512431051;Ciwidey;Banda Aceh;Kristina Adams;Kevin Holland;Riau No.583, RT 2/RW 1;Sunny;cargo truck;Home;Terlambat;-7.1027234;107.4641673;1.0;8.8;van;True;21;van
hmwc589337521;Ciwidey;South Tangerang;Kayla Smith;Christopher Wilson;Setiabudi No.636, RT 5/RW 5;Sunny;pick up truck;Home;Lebih Cepat Sampai;-7.1027234;107.4641673;1.0;8.9;van;True;22;cargo truck
rxot101725147;Ciwidey;Ambon;Russell Frost;Matthew Clark;Riau No.612, RT 6/RW 9;Sunny;van;Toys;Terlambat;-7.1027234;107.4641673;5.0;9.0;van;True;22;cargo truck
dcyv640821977;Ciwidey;Salatiga;Brian Lawson;Christopher Baker;Ciwidey No.341, RT 3/RW 2;Sunny;cargo truck;Toys;Terlambat;-7.1027234;107.4641673;9.0;9.0;van;True;22;cargo truck
bohd990412907;Ciwidey;Mojokerto;Denise Allen;Kelly Crawford;Pasir Kaliki No.486, RT 9/RW 5;Sunny;pick up truck;Toys;Lebih Cepat Sampai;-7.1027234;107.4641673;5.0;9.0;van;True;22;cargo truck
gpub830859328;Ciwidey;Sorong;Miss Kristen Mason DDS;Suzanne Jones;Pasir Kaliki No.811, RT 8/RW 3;Sunny;pick up truck;Clothing;Terlambat;-7.1027234;107.4641673;7.0;9.1;van;True;22;cargo truck
zizb998341399;Ciwidey;Sungaipenuh;Samantha Mcgee;Alan Johnson;Ciwidey No.406, RT 1/RW 4;Sunny;cargo truck;Shoes;Terlambat;-7.1027234;107.4641673;4.0;9.2;van;True;22;cargo truck
qbmn912201714;Ciwidey;Bekasi;Wesley Burns Jr.;Melissa Johnson;Ciwidey No.116, RT 7/RW 8;Sunny;pick up truck;Electronics;Terlambat;-7.1027234;107.4641673;1.0;9.4;van;True;23;cargo truck
xvez029000337;Ciwidey;Bukittinggi;Daniel Wise;Robert Branch;Jalan Braga No.818, RT 5/RW 8;Sunny;pick up truck;Electronics;Tepat Waktu;-7.1027234;107.4641673;1.0;9.4;van;True;23;cargo truck
oioy295873543;Ciwidey;Pontianak;Richard Andrews;Jeffrey Johnston;Riau No.787, RT 9/RW 3;Sunny;pick up truck;Electronics;Lebih Cepat Sampai;-7.1027234;107.4641673;1.0;9.5;van;True;23;cargo truck
iupl653799560;Ciwidey;Payakumbuh;Dalton Petersen;Ricardo Maxwell;Jalan Braga No.456, RT 3/RW 9;Sunny;pick up truck;Sports;Terlambat;-7.1027234;107.4641673;5.0;9.5;van;True;23;cargo truck
fstr384444617;Ciwidey;Jambi;Douglas Williams V;Robin Meyer;Jalan Braga No.199, RT 9/RW 5;Sunny;pick up truck;Electronics;Tepat Waktu;-7.1027234;107.4641673;1.0;9.5;van;True;23;cargo truck
mmuw713729842;Ciwidey;Ambon;Gwendolyn Lewis;Timothy Mann MD;Dago No.794, RT 2/RW 1;Sunny;cargo truck;Home;Terlambat;-7.1027234;107.4641673;1.0;9.5;van;True;23;cargo truck
tjwx473238622;Ciwidey;Banjarbaru;Patricia Reid;Sean Miller;Dago No.186, RT 1/RW 4;Sunny;pick up truck;Sports;Terlambat;-7.1027234;107.4641673;8.0;9.6;van;True;24;pick up truck
hugg692816125;Ciwidey;Kupang;Henry Larsen;Alexis Delacruz;Riau No.628, RT 3/RW 7;Sunny;pick up truck;Clothing;Terlambat;-7.1027234;107.4641673;8.0;9.6;van;True;24;pick up truck
jihm026624953;Ciwidey;Depok;Tyler Gentry;Joseph Barrera;Riau No.558, RT 5/RW 8;Sunny;pick up truck;Home;Terlambat;-7.1027234;107.4641673;1.0;9.7;van;True;25;van
rqtl469649268;Ciwidey;Manado;Courtney Miller;Joshua Boyd;Dago No.787, RT 6/RW 1;Sunny;pick up truck;Electronics;Tepat Waktu;-7.1027234;107.4641673;1.0;9.8;van;True;25;van
odfm809730241;Ciwidey;Balikpapan;Anthony Vance;Stephanie Ward;Jalan Braga No.481, RT 10/RW 7;Sunny;cargo truck;Electronics;Tepat Waktu;-7.1027234;107.4641673;1.0;9.8;van;True;25;van
zvsm091139307;Ciwidey;Semarang;Mr. Anthony Wallace;Evelyn Mccarthy;Jalan Braga No.672, RT 7/RW 3;Sunny;cargo truck;Shoes;Terlambat;-7.1027234;107.4641673;5.0;10.0;van;True;25;van
tfrd514034129;Ciwidey;Sorong;Andrew Burns;Priscilla Harvey;Jalan Braga No.994, RT 7/RW 9;Sunny;pick up truck;Sports;Terlambat;-7.1027234;107.4641673;5.0;10.0;van;True;26;cargo truck
qmsl297295010;Ciwidey;Samarinda;Kyle Patel;Penny Snyder;Ciwidey No.402, RT 2/RW 4;Sunny;pick up truck;Sports;Lebih Cepat Sampai;-7.1027234;107.4641673;6.0;10.2;cargo truck;True;26;cargo truck
arjs344389463;Ciwidey;Ambon;Robin Evans;Michael Hicks;Ciwidey No.347, RT 2/RW 3;Sunny;pick up truck;Toys;Terlambat;-7.1027234;107.4641673;8.0;10.4;cargo truck;True;26;cargo truck
rtru180016855;Ciwidey;Gresik;Emily Roth;Tyler Hudson;Kebon Kawung No.836, RT 4/RW 10;Sunny;pick up truck;Toys;Terlambat;-7.1027234;107.4641673;4.0;10.4;cargo truck;True;26;cargo truck
qjwe084227495;Ciwidey;Tangerang Selatan;Brent Atkinson;Joseph Soto;Cihampelas No.506, RT 7/RW 2;Sunny;cargo truck;Sports;Tepat Waktu;-7.1027234;107.4641673;5.0;10.5;cargo truck;True;26;cargo truck
splf497647793;Ciwidey;Bandung;Tyler Hall;Michael Short MD;Ciwidey No.293, RT 3/RW 10;Sunny;cargo truck;Sports;Tepat Waktu;-7.1027234;107.4641673;5.0;10.5;cargo truck;True;27;cargo truck
lnil979958795;Ciwidey;Bukittinggi;Vanessa Mckenzie;Sherry Murphy;Ciwidey No.487, RT 3/RW 3;Sunny;cargo truck;Sports;Terlambat;-7.1027234;107.4641673;4.0;10.8;cargo truck;True;27;cargo truck
zkte624119346;Ciwidey;Makassar;Timothy Cross;John Smith;Buah Batu No.222, RT 2/RW 10;Sunny;pick up truck;Clothing;Terlambat;-7.1027234;107.4641673;6.0;10.8;cargo truck;True;27;cargo truck
hxtg457189542;Ciwidey;Pagar Alam;Brittany Carter MD;Robert Jordan;Lembong No.265, RT 4/RW 10;Sunny;cargo truck;Home;Lebih Cepat Sampai;-7.1027234;107.4641673;2.0;10.8;cargo truck;True;27;cargo truck
heer693295769;Ciwidey;Samarinda;Rebecca Mercado;Robert Lynch;Kebon Kawung No.475, RT 10/RW 2;Sunny;pick up truck;Electronics;Tepat Waktu;-7.1027234;107.4641673;2.0;10.8;cargo truck;True;27;cargo truck
sgzk234429562;Ciwidey;Gresik;Tina Thomas;Scott Jacobs;Pasir Kaliki No.183, RT 5/RW 1;Sunny;pick up truck;Electronics;Terlambat;-7.1027234;107.4641673;2.0;11.0;cargo truck;True;28;cargo truck
zzss873661088;Ciwidey;Bekasi;Darryl Cooper;Michelle Hill;Kebon Kawung No.173, RT 3/RW 7;Sunny;pick up truck;Electronics;Lebih Cepat Sampai;-7.1027234;107.4641673;2.0;11.0;cargo truck;True;28;cargo truck
wswf555577967;Ciwidey;Sawahlunto;Kayla Cameron;Steven Williams;Buah Batu No.185, RT 3/RW 3;Sunny;pick up truck;Sports;Tepat Waktu;-7.1027234;107.4641673;7.0;11.2;cargo truck;True;28;cargo truck
crix919885083;Ciwidey;Ambon;Mr. Andrew Dennis;Amanda Ramirez;Lembong No.200, RT 3/RW 6;Sunny;pick up truck;Clothing;Terlambat;-7.1027234;107.4641673;4.0;11.2;cargo truck;True;28;cargo truck
iucl633399076;Ciwidey;Solok;John Smith;Christopher Peters;Jalan Braga No.372, RT 8/RW 9;Sunny;van;Shoes;Tepat Waktu;-7.1027234;107.4641673;7.0;11.2;cargo truck;True;28;cargo truck
yexx507668062;Ciwidey;Pagar Alam;Michael Conner;Crystal Wallace;Jalan Braga No.489, RT 9/RW 8;Sunny;cargo truck;Shoes;Terlambat;-7.1027234;107.4641673;8.0;11.2;cargo truck;True;29;pick up truck
keym983187736;Ciwidey;Medan;John Murphy;Mr. Daniel Jones;Buah Batu No.792, RT 3/RW 4;Sunny;cargo truck;Home;Tepat Waktu;-7.1027234;107.4641673;2.0;11.4;cargo truck;True;30;van
ruje940852139;Ciwidey;Pagar Alam;Ronald Carter;Lisa Moreno;Pasir Kaliki No.240, RT 7/RW 10;Sunny;cargo truck;Toys;Terlambat;-7.1027234;107.4641673;6.0;11.4;cargo truck;True;30;van
psbj542651131;Ciwidey;Palembang;Michele Green;Jacob Martin;Setiabudi No.885, RT 8/RW 2;Sunny;pick up truck;Shoes;Lebih Cepat Sampai;-7.1027234;107.4641673;6.0;11.4;cargo truck;True;30;van
twih736119498;Ciwidey;Metro;Jennifer Stark;Shawn Combs;Lembong No.563, RT 6/RW 8;Sunny;pick up truck;Sports;Terlambat;-7.1027234;107.4641673;6.0;11.4;cargo truck;True;31;cargo truck
heop313408306;Ciwidey;Surabaya;Pamela Bowers;Stephen Shaffer;Setiabudi No.320, RT 8/RW 4;Sunny;pick up truck;Shoes;Terlambat;-7.1027234;107.4641673;6.0;11.4;cargo truck;True;31;cargo truck
msob161093186;Ciwidey;Samarinda;Victor Ferguson;Audrey Jones;Buah Batu No.83, RT 7/RW 7;Sunny;pick up truck;Sports;Tepat Waktu;-7.1027234;107.4641673;5.0;11.5;cargo truck;True;31;cargo truck
mtiz264702815;Ciwidey;Cimahi;Thomas Edwards;Lisa Lee;Lembong No.59, RT 2/RW 10;Sunny;cargo truck;Shoes;Terlambat;-7.1027234;107.4641673;9.0;11.7;cargo truck;True;31;cargo truck
ishn299406561;Ciwidey;Banda Aceh;Daniel Cooper;Craig Cardenas;Riau No.884, RT 3/RW 6;Sunny;van;Clothing;Lebih Cepat Sampai;-7.1027234;107.4641673;7.0;11.9;cargo truck;True;31;cargo truck
rtyz018208837;Ciwidey;Banda Aceh;Miguel Davis;Bobby Jones;Cihampelas No.744, RT 5/RW 4;Sunny;pick up truck;Toys;Terlambat;-7.1027234;107.4641673;5.0;12.0;cargo truck;True;32;pick up truck
dblf441738927;Ciwidey;Bukittinggi;Brandi Campbell DVM;Michael Duran;Ciwidey No.828, RT 9/RW 6;Sunny;cargo truck;Clothing;Tepat Waktu;-7.1027234;107.4641673;5.0;12.0;cargo truck;True;33;cargo truck
zhao551529857;Ciwidey;Jambi;John Brady;Gregory Rush;Dago No.777, RT 4/RW 3;Sunny;pick up truck;Toys;Tepat Waktu;-7.1027234;107.4641673;6.0;12.0;cargo truck;True;33;cargo truck
uevq915453836;Ciwidey;Pagar Alam;Tina Oliver;Jonathan Andrews;Lembong No.378, RT 6/RW 5;Sunny;pick up truck;Clothing;Terlambat;-7.1027234;107.4641673;6.0;12.0;cargo truck;True;33;cargo truck
ihqr388358081;Ciwidey;Tebing Tinggi;Edwin Jackson;Edward Casey;Kebon Kawung No.595, RT 3/RW 8;Sunny;pick up truck;Home;Terlambat;-7.1027234;107.4641673;2.0;12.2;cargo truck;True;33;cargo truck
svut287517176;Ciwidey;Palembang;Erik Riley;Jeffrey Young;Jalan Braga No.523, RT 8/RW 7;Sunny;cargo truck;Home;Terlambat;-7.1027234;107.4641673;2.0;12.2;cargo truck;True;34;pick up truck
evme353778691;Ciwidey;Banjarbaru;Oscar Cooper;Paul Aguirre;Cihampelas No.120, RT 5/RW 7;Sunny;cargo truck;Shoes;Tepat Waktu;-7.1027234;107.4641673;7.0;12.6;cargo truck;True;35;cargo truck
bnvx539805569;Ciwidey;Cimahi;Lisa Byrd;Tina Ford;Jalan Braga No.145, RT 7/RW 10;Sunny;van;Toys;Tepat Waktu;-7.1027234;107.4641673;7.0;12.6;cargo truck;True;35;cargo truck
uvak144414032;Ciwidey;Dumai;Elizabeth Smith;Victoria Gonzalez;Riau No.450, RT 2/RW 2;Sunny;cargo truck;Toys;Lebih Cepat Sampai;-7.1027234;107.4641673;7.0;12.6;cargo truck;True;35;cargo truck
sjlm057802066;Ciwidey;Malang;Francisco Gonzales;Brian Fuller;Cihampelas No.854, RT 2/RW 10;Sunny;van;Home;Lebih Cepat Sampai;-7.1027234;107.4641673;2.0;12.6;cargo truck;True;35;cargo truck
hvsn913075446;Ciwidey;Solo;Rick Wilson;Levi Perry;Jalan Braga No.505, RT 3/RW 6;Sunny;cargo truck;Toys;Tepat Waktu;-7.1027234;107.4641673;6.0;12.6;cargo truck;True;36;pick up truck
uyzq898399833;Ciwidey;Dumai;Michael Good;Janet Lewis;Jalan Braga No.634, RT 9/RW 2;Sunny;pick up truck;Toys;Tepat Waktu;-7.1027234;107.4641673;6.0;12.6;cargo truck;True;37;cargo truck
itbb986937303;Ciwidey;Makassar;Debra Miller;Natalie Newton;Kebon Kawung No.516, RT 8/RW 8;Sunny;cargo truck;Shoes;Lebih Cepat Sampai;-7.1027234;107.4641673;8.0;12.8;cargo truck;True;37;cargo truck
ugug490107334;Ciwidey;Kupang;Elizabeth Rodriguez;Courtney Hunter;Kebon Kawung No.646, RT 5/RW 6;Sunny;van;Toys;Lebih Cepat Sampai;-7.1027234;107.4641673;5.0;13.0;cargo truck;True;37;cargo truck
yrwo903452153;Ciwidey;Manado;Bradley Mcgrath;Mr. Ryan Proctor;Lembong No.196, RT 9/RW 6;Sunny;cargo truck;Clothing;Terlambat;-7.1027234;107.4641673;10.0;13.0;cargo truck;True;37;cargo truck
gxpq971722256;Ciwidey;Palu;Scott Stafford;Dennis Fritz;Riau No.224, RT 7/RW 1;Sunny;cargo truck;Home;Tepat Waktu;-7.1027234;107.4641673;2.0;13.0;cargo truck;True;38;cargo truck
esdn377927856;Ciwidey;Banjarbaru;Danielle Mcknight;Cassie Banks;Jalan Braga No.566, RT 8/RW 3;Sunny;pick up truck;Shoes;Terlambat;-7.1027234;107.4641673;10.0;13.0;cargo truck;True;38;cargo truck
ovpd269770564;Ciwidey;Bogor;Daniel West;Patricia Wells;Kebon Kawung No.317, RT 1/RW 3;Sunny;van;Clothing;Lebih Cepat Sampai;-7.1027234;107.4641673;9.0;13.5;cargo truck;True;38;cargo truck
kfrn320623123;Ciwidey;Kupang;Kevin Johnson MD;Heather Miles;Riau No.901, RT 2/RW 1;Sunny;pick up truck;Sports;Tepat Waktu;-7.1027234;107.4641673;9.0;13.5;cargo truck;True;38;cargo truck
rdyr354541782;Ciwidey;Cimahi;Mike Hughes;Heather Adams;Cihampelas No.239, RT 4/RW 9;Sunny;cargo truck;Electronics;Lebih Cepat Sampai;-7.1027234;107.4641673;2.0;14.0;cargo truck;True;39;cargo truck
ofhq519099322;Ciwidey;Ternate;Christine Luna;Michelle Perez;Cihampelas No.116, RT 6/RW 4;Sunny;cargo truck;Toys;Lebih Cepat Sampai;-7.1027234;107.4641673;5.0;14.0;cargo truck;True;39;cargo truck
dlva748096287;Ciwidey;Dumai;John Rhodes;Madison Mckee;Kebon Kawung No.30, RT 2/RW 8;Sunny;pick up truck;Shoes;Tepat Waktu;-7.1027234;107.4641673;10.0;14.0;cargo truck;True;39;cargo truck
ibkp764177608;Ciwidey;Cimahi;Charles Miller;Stacy Jordan;Lembong No.946, RT 2/RW 1;Sunny;pick up truck;Sports;Terlambat;-7.1027234;107.4641673;7.0;14.0;cargo truck;True;39;cargo truck
ggqq401687520;Ciwidey;Depok;Cheryl Bonilla;Robin Boyd;Ciwidey No.411, RT 3/RW 4;Sunny;pick up truck;Electronics;Tepat Waktu;-7.1027234;107.4641673;2.0;14.0;cargo truck;True;40;van
vawn561335644;Ciwidey;Sorong;Rebekah Le;Beth Miranda;Lembong No.527, RT 9/RW 3;Sunny;pick up truck;Shoes;Lebih Cepat Sampai;-7.1027234;107.4641673;6.0;14.4;cargo truck;True;40;van
nulk059418045;Ciwidey;Malang;Vickie Kirby;Michelle Patterson;Buah Batu No.683, RT 4/RW 9;Sunny;cargo truck;Clothing;Terlambat;-7.1027234;107.4641673;5.0;14.5;cargo truck;True;41;van
jrzz070590798;Ciwidey;South Tangerang;Kimberly Larson;Michael West;Buah Batu No.546, RT 8/RW 7;Sunny;cargo truck;Electronics;Lebih Cepat Sampai;-7.1027234;107.4641673;2.0;14.6;cargo truck;True;41;van
kzjg537429508;Ciwidey;Tebing Tinggi;Alexis Bryant;Wendy Brown;Setiabudi No.713, RT 9/RW 3;Sunny;pick up truck;Home;Lebih Cepat Sampai;-7.1027234;107.4641673;2.0;14.8;cargo truck;True;42;cargo truck
crxa409733371;Ciwidey;Padang;Justin Choi;Tammy Anderson;Buah Batu No.166, RT 5/RW 8;Sunny;pick up truck;Home;Tepat Waktu;-7.1027234;107.4641673;2.0;15.0;cargo truck;True;42;cargo truck
