Order_ID,Branch_Start,Branch_Drop,Pengirim,Penerima,Alamat Penerima,Weather_Condition,Vehicle_Type,Category,arrival_status,Start_Latitude,Start_Longitude,Drop_Latitude,Drop_Longitude,Quantity,Weight,Vehicle_Type_Assigned
hwap363270412,Dago,Bekasi,Samantha Franklin,Russell Farmer,"Cihampelas No.589, RT 7/RW 10",Sunny,pick up truck,Grocery,Tepat Waktu,-6.8750079,107.6159521,-6.2349858,106.9945444,7.0,2.8,pick up truck
lces436819360,Dago,Bogor,Cassandra Marshall,Olivia Cabrera,"Kebon Kawung No.870, RT 1/RW 10",Sunny,pick up truck,Sports,Lebih Cepat Sampai,-6.8750079,107.6159521,-6.5962986,106.7972421,3.0,5.7,van
pqll662712285,Kebon Kawung,Tebing Tinggi,Jonathan King,William Heath,"Jalan Braga No.174, RT 6/RW 1",Sunny,cargo truck,Sports,Terlambat,-6.9123708,107.6016929,3.3273686,99.1623025,1.0,1.8,pick up truck
yuzb668015990,Setiabudi,Pekanbaru,Kelly Black,Kyle Willis,"Lembong No.669, RT 7/RW 4",Sunny,cargo truck,Grocery,Terlambat,-6.8689938,107.5934024,0.5262455,101.4515727,7.0,6.3,van
eoia060613425,Buah Batu,Metro,Gary Vega,Kathryn Mckinney,"Setiabudi No.205, RT 3/RW 10",Sunny,pick up truck,Toys,Lebih Cepat Sampai,-6.9412463,107.6271905,-5.1078839,105.3078642,10.0,14.0,cargo truck
pdoo943700009,Buah Batu,Jambi,Amanda Strong,Angela Cook,"Riau No.476, RT 10/RW 8",Sunny,cargo truck,Home,Tepat Waktu,-6.9412463,107.6271905,-1.6394711,102.9454264,2.0,12.0,cargo truck
lofh577641265,Ciwidey,Kupang,Amanda White,Howard Price,"Dago No.224, RT 1/RW 8",Sunny,pick up truck,Cosmetics,Terlambat,-7.1027234,107.4641673,-10.1632209,123.6017755,8.0,6.4,van
setf086758860,Kebon Kawung,Kupang,Mitchell Parker,Douglas Nelson,"Kebon Kawung No.730, RT 7/RW 7",Sunny,pick up truck,Grocery,Lebih Cepat Sampai,-6.9123708,107.6016929,-10.1632209,123.6017755,9.0,8.1,van
lupc546684708,Jalan Braga,Kupang,Kaitlin Chang,Brittney Hawkins,"Cihampelas No.518, RT 10/RW 6",Sunny,pick up truck,Shoes,Terlambat,-6.9168925,107.6091723,-10.1632209,123.6017755,3.0,7.2,van
spze782175267,Pasir Kaliki,Padang,Jennifer Larson,Angela Santiago,"Cihampelas No.848, RT 1/RW 3",Sunny,cargo truck,Sports,Tepat Waktu,-6.9162852,107.5981344,-0.9247587,100.3632561,2.0,2.4,pick up truck
sgyh516322484,Setiabudi,Malang,Katherine Harris,Jacqueline Garrett,"Jalan Braga No.131, RT 9/RW 8",Sunny,pick up truck,Grocery,Lebih Cepat Sampai,-6.8689938,107.5934024,-7.9771308,112.6340265,8.0,3.2,pick up truck
uinw223692372,Jalan Braga,Serang,Matthew Armstrong,Shelby Bailey,"Dago No.755, RT 6/RW 5",Sunny,pick up truck,Shoes,Terlambat,-6.9168925,107.6091723,-6.1169662,106.1518079,2.0,6.0,van
ompd077558272,Dago,Bekasi,Monica Long,Johnny Williams,"Lembong No.917, RT 10/RW 1",Sunny,van,Home,Tepat Waktu,-6.8750079,107.6159521,-6.2349858,106.9945444,1.0,5.7,van
sfmx443914270,Pasir Kaliki,Sorong,Christina Deleon,Adam Hooper,"Dago No.896, RT 5/RW 10",Sunny,pick up truck,Shoes,Terlambat,-6.9162852,107.5981344,-0.8634105,131.2544805,3.0,8.1,van
uwbi908668942,Dago,Dumai,Jason Robinson,Tammy Kirk,"Lembong No.348, RT 6/RW 3",Sunny,cargo truck,Electronics,Terlambat,-6.8750079,107.6159521,1.6631967,101.4470369,2.0,10.2,cargo truck
hlae732966779,Buah Batu,Bandung,Pamela Taylor,Shane Garcia,"Dago No.793, RT 6/RW 5",Sunny,pick up truck,Home,Terlambat,-6.9412463,107.6271905,-6.9218457,107.6070833,1.0,6.0,van
kicn358692965,Buah Batu,Solo,Christina Myers,Matthew Sandoval,"Cihampelas No.408, RT 7/RW 6",Sunny,pick up truck,Books,Terlambat,-6.9412463,107.6271905,-7.5692489,110.828448,8.0,5.6,van
bydp989069538,Jalan Braga,Bandar Lampung,Michael Morrison,Steven Harrell,"Dago No.223, RT 1/RW 10",Sunny,cargo truck,Books,Terlambat,-6.9168925,107.6091723,-5.4460713,105.2643742,6.0,2.4,pick up truck
xbnm881353918,Kebon Kawung,Solo,Maria Lara,Christian Booker,"Cihampelas No.993, RT 7/RW 10",Sunny,pick up truck,Cosmetics,Terlambat,-6.9123708,107.6016929,-7.5692489,110.828448,7.0,2.1,pick up truck
hsnv147068678,Ciwidey,Solo,Rebecca Porter,Michael Rivera,"Jalan Braga No.461, RT 5/RW 6",Sunny,van,Sports,Terlambat,-7.1027234,107.4641673,-7.5692489,110.828448,4.0,10.0,van
iyff230869160,Setiabudi,Sawahlunto,Ashley Carter,Allison Evans,"Ciwidey No.624, RT 4/RW 8",Sunny,pick up truck,Clothing,Terlambat,-6.8689938,107.5934024,-0.6818141,100.778552,4.0,10.0,van
knbp647007875,Riau,Medan,Cheryl Moreno,Shirley Rodriguez,"Kebon Kawung No.301, RT 1/RW 4",Sunny,pick up truck,Sports,Terlambat,-6.9064586,107.6147399,3.5894617,98.6741623,5.0,8.0,van
mdkd271544978,Jalan Braga,Sorong,Madeline Raymond,Travis Ortega,"Riau No.668, RT 6/RW 8",Sunny,pick up truck,Toys,Lebih Cepat Sampai,-6.9168925,107.6091723,-0.8634105,131.2544805,5.0,5.5,van
ddam652009358,Ciwidey,Padang,Alexandria Keller,Kevin Thomas,"Cihampelas No.367, RT 4/RW 7",Sunny,pick up truck,Cosmetics,Terlambat,-7.1027234,107.4641673,-0.9247587,100.3632561,5.0,4.5,pick up truck
lfbn427327824,Buah Batu,Semarang,Jennifer Cole,Claire Hamilton,"Cihampelas No.360, RT 3/RW 6",Sunny,pick up truck,Shoes,Lebih Cepat Sampai,-6.9412463,107.6271905,-6.9903988,110.4229104,3.0,6.3,van
omet983623898,Jalan Braga,South Tangerang,Natasha Ferguson,Laura King,"Riau No.605, RT 8/RW 10",Sunny,pick up truck,Toys,Terlambat,-6.9168925,107.6091723,-6.3227016,106.7085737,3.0,3.9,pick up truck
vlsb725117450,Kebon Kawung,Bengkulu,Mark Gonzalez,Vanessa Clarke,"Cihampelas No.202, RT 8/RW 3",Sunny,cargo truck,Books,Tepat Waktu,-6.9123708,107.6016929,-3.5186763,102.5359834,10.0,5.0,pick up truck
eaks674687215,Pasir Kaliki,Banjarbaru,Kara Norris,Sonia Lee,"Kebon Kawung No.261, RT 8/RW 6",Sunny,cargo truck,Cosmetics,Terlambat,-6.9162852,107.5981344,-3.4430389,114.8308816,7.0,6.3,van
ntno896537322,Dago,Samarinda,Megan Hamilton,Adrian Moses II,"Cihampelas No.411, RT 9/RW 3",Sunny,pick up truck,Cosmetics,Tepat Waktu,-6.8750079,107.6159521,-0.5017804,117.1393089,8.0,5.6,van
ahyv585857804,Cihampelas,Pontianak,Derek Herring,Karen Long,"Ciwidey No.629, RT 7/RW 6",Sunny,pick up truck,Home,Lebih Cepat Sampai,-6.8989124,107.6043304,-0.0226903,109.3447488,1.0,8.5,van
vmcn388037301,Pasir Kaliki,Tanjung Pinang,David Williams,Kevin Wagner,"Jalan Braga No.593, RT 2/RW 5",Sunny,pick up truck,Electronics,Terlambat,-6.9162852,107.5981344,0.9236915,104.446094,1.0,6.3,van
knci983756262,Buah Batu,Mojokerto,Melissa Garcia,John Mills,"Lembong No.159, RT 10/RW 8",Sunny,pick up truck,Sports,Terlambat,-6.9412463,107.6271905,-7.5413378,112.5094975,5.0,10.0,van
oztl004472474,Lembong,Tebing Tinggi,Cynthia Webb,Eugene Smith,"Riau No.79, RT 8/RW 3",Sunny,cargo truck,Cosmetics,Tepat Waktu,-6.9165602,107.610072,3.3273686,99.1623025,7.0,4.9,pick up truck
kyhq096772419,Jalan Braga,Sawahlunto,Debra Phillips,Mark Anderson,"Ciwidey No.156, RT 8/RW 1",Sunny,pick up truck,Clothing,Terlambat,-6.9168925,107.6091723,-0.6818141,100.778552,4.0,7.2,van
rmlz088610537,Dago,Solo,Gabriel Kelley,Bruce Ramirez,"Kebon Kawung No.428, RT 2/RW 5",Sunny,cargo truck,Sports,Lebih Cepat Sampai,-6.8750079,107.6159521,-7.5692489,110.828448,1.0,2.8,pick up truck
runn756802109,Lembong,Metro,Thomas Delacruz,Jamie Garcia,"Dago No.763, RT 8/RW 10",Sunny,cargo truck,Sports,Terlambat,-6.9165602,107.610072,-5.1078839,105.3078642,5.0,10.5,cargo truck
qohg264273385,Jalan Braga,Bukittinggi,Travis Roberts DDS,Shelly Wilson,"Buah Batu No.147, RT 5/RW 5",Sunny,cargo truck,Sports,Lebih Cepat Sampai,-6.9168925,107.6091723,-0.3051954,100.3694921,4.0,10.4,cargo truck
idra340469187,Setiabudi,Cilegon,Jennifer Swanson,Alexandra Pope,"Dago No.739, RT 9/RW 4",Sunny,pick up truck,Sports,Terlambat,-6.8689938,107.5934024,-6.017389,106.0537688,3.0,5.4,van
epry811459644,Setiabudi,Mojokerto,John Macdonald DVM,Olivia Sims,"Cihampelas No.464, RT 5/RW 7",Sunny,pick up truck,Home,Tepat Waktu,-6.8689938,107.5934024,-7.5413378,112.5094975,2.0,14.4,cargo truck
hrcl197288646,Setiabudi,Mojokerto,Michael Gonzales,Elizabeth Maddox,"Ciwidey No.935, RT 5/RW 10",Sunny,pick up truck,Books,Tepat Waktu,-6.8689938,107.5934024,-7.5413378,112.5094975,5.0,4.5,pick up truck
udem635559078,Lembong,Banjarbaru,Mark Odom MD,Carl Delgado,"Dago No.153, RT 2/RW 2",Sunny,pick up truck,Clothing,Terlambat,-6.9165602,107.610072,-3.4430389,114.8308816,3.0,7.2,van
aqox560588092,Setiabudi,Salatiga,Cameron Allen,Timothy Smith,"Lembong No.106, RT 9/RW 8",Sunny,cargo truck,Electronics,Terlambat,-6.8689938,107.5934024,-7.3302642,110.4995353,1.0,8.4,van
xzic340827023,Kebon Kawung,Mojokerto,Erin Francis,Michelle Rogers,"Lembong No.426, RT 1/RW 1",Sunny,cargo truck,Grocery,Lebih Cepat Sampai,-6.9123708,107.6016929,-7.5413378,112.5094975,5.0,4.5,pick up truck
lvac942691022,Buah Batu,Pontianak,Jeffrey Haley,Sara Castillo,"Buah Batu No.533, RT 10/RW 6",Sunny,cargo truck,Clothing,Tepat Waktu,-6.9412463,107.6271905,-0.0226903,109.3447488,1.0,2.8,pick up truck
mlzu827293350,Cihampelas,Mataram,Erin Rollins,Jeremy Miller,"Setiabudi No.885, RT 3/RW 3",Sunny,pick up truck,Clothing,Tepat Waktu,-6.8989124,107.6043304,-8.5837726,116.10685,6.0,13.8,cargo truck
xser010784388,Buah Batu,Yogyakarta,Scott King,Dr. Daniel Richardson,"Lembong No.504, RT 7/RW 9",Sunny,cargo truck,Books,Tepat Waktu,-6.9412463,107.6271905,-7.8012646,110.3646857,6.0,6.0,van
twdt799809773,Kebon Kawung,Dumai,Elizabeth Anderson,Brandon Middleton,"Lembong No.337, RT 1/RW 3",Sunny,cargo truck,Grocery,Tepat Waktu,-6.9123708,107.6016929,1.6631967,101.4470369,6.0,1.2,pick up truck
cobl219536454,Kebon Kawung,Sorong,Anthony Wise,Justin Green,"Cihampelas No.625, RT 8/RW 7",Sunny,pick up truck,Home,Lebih Cepat Sampai,-6.9123708,107.6016929,-0.8634105,131.2544805,1.0,6.4,van
hmwh631730528,Setiabudi,Samarinda,Daniel Villanueva,Anthony Hall,"Cihampelas No.626, RT 1/RW 8",Sunny,van,Home,Terlambat,-6.8689938,107.5934024,-0.5017804,117.1393089,2.0,12.2,cargo truck
sbdf314496400,Dago,Solok,Christy Webb,Ricky Brewer,"Jalan Braga No.883, RT 9/RW 7",Sunny,pick up truck,Electronics,Terlambat,-6.8750079,107.6159521,-0.93103,100.804328,2.0,14.0,cargo truck
vjca009248717,Jalan Braga,Semarang,Brittany Little,Melody Morales,"Riau No.669, RT 9/RW 4",Sunny,cargo truck,Home,Lebih Cepat Sampai,-6.9168925,107.6091723,-6.9903988,110.4229104,2.0,15.0,cargo truck
apam350624346,Setiabudi,Pontianak,Jerry Richardson,Tabitha Knight,"Pasir Kaliki No.705, RT 7/RW 2",Sunny,cargo truck,Snacks,Terlambat,-6.8689938,107.5934024,-0.0226903,109.3447488,8.0,6.4,van
psmk107422176,Dago,Cimahi,Deanna Wright,Michelle Gardner,"Setiabudi No.683, RT 4/RW 9",Sunny,cargo truck,Toys,Terlambat,-6.8750079,107.6159521,-6.8731527,107.5423099,2.0,2.2,pick up truck
mgmg563812353,Ciwidey,Malang,Bethany Dominguez,Sarah Adams,"Kebon Kawung No.344, RT 3/RW 6",Sunny,pick up truck,Shoes,Terlambat,-7.1027234,107.4641673,-7.9771308,112.6340265,3.0,7.8,van
hcoo875965169,Cihampelas,Yogyakarta,Sabrina Torres,Heidi Spencer,"Setiabudi No.471, RT 10/RW 3",Sunny,pick up truck,Sports,Terlambat,-6.8989124,107.6043304,-7.8012646,110.3646857,3.0,9.0,van
xzok641312314,Jalan Braga,Malang,Mark Rodriguez,Audrey Elliott,"Pasir Kaliki No.930, RT 4/RW 10",Sunny,cargo truck,Sports,Lebih Cepat Sampai,-6.9168925,107.6091723,-7.9771308,112.6340265,1.0,2.3,pick up truck
jcol219524053,Cihampelas,Pontianak,Madison Salinas,Theresa Griffin,"Setiabudi No.131, RT 5/RW 6",Sunny,pick up truck,Cosmetics,Terlambat,-6.8989124,107.6043304,-0.0226903,109.3447488,9.0,5.4,van
azkd883320434,Cihampelas,Cimahi,Scott Jimenez,Derek Nicholson,"Lembong No.66, RT 6/RW 7",Sunny,pick up truck,Shoes,Terlambat,-6.8989124,107.6043304,-6.8731527,107.5423099,5.0,9.0,van
oioy295873543,Ciwidey,Pontianak,Richard Andrews,Jeffrey Johnston,"Riau No.787, RT 9/RW 3",Sunny,pick up truck,Electronics,Lebih Cepat Sampai,-7.1027234,107.4641673,-0.0226903,109.3447488,2.0,14.0,cargo truck
gevb007475346,Jalan Braga,Ternate,Monica Hodge,Sierra Hines,"Cihampelas No.606, RT 1/RW 9",Sunny,pick up truck,Shoes,Lebih Cepat Sampai,-6.9168925,107.6091723,0.7852043,127.3832342,4.0,8.4,van
ooeh358967916,Pasir Kaliki,Sorong,Antonio Brown,Denise Wu,"Setiabudi No.453, RT 8/RW 9",Sunny,cargo truck,Toys,Terlambat,-6.9162852,107.5981344,-0.8634105,131.2544805,1.0,1.5,pick up truck
dran404144258,Kebon Kawung,Cimahi,Lisa Jackson,Taylor Long,"Dago No.814, RT 9/RW 6",Sunny,pick up truck,Electronics,Tepat Waktu,-6.9123708,107.6016929,-6.8731527,107.5423099,1.0,5.2,van
snva131512030,Lembong,Tebing Tinggi,Joe Hooper,Sabrina Carter,"Buah Batu No.113, RT 9/RW 1",Sunny,pick up truck,Books,Terlambat,-6.9165602,107.610072,3.3273686,99.1623025,9.0,2.7,pick up truck
ihqr388358081,Ciwidey,Tebing Tinggi,Edwin Jackson,Edward Casey,"Kebon Kawung No.595, RT 3/RW 8",Sunny,pick up truck,Home,Terlambat,-7.1027234,107.4641673,3.3273686,99.1623025,2.0,13.4,cargo truck
rfsx885854521,Buah Batu,Samarinda,Alexandria Finley,Randall Hernandez,"Pasir Kaliki No.768, RT 8/RW 4",Sunny,pick up truck,Home,Terlambat,-6.9412463,107.6271905,-0.5017804,117.1393089,1.0,5.9,van
czgc584686698,Riau,Mojokerto,Joshua Stone,Fred Fernandez,"Dago No.35, RT 10/RW 2",Sunny,cargo truck,Toys,Tepat Waktu,-6.9064586,107.6147399,-7.5413378,112.5094975,7.0,13.3,cargo truck
dzml967420412,Dago,Surabaya,Stephen Gonzales,Mary Clark,"Dago No.287, RT 6/RW 9",Sunny,cargo truck,Cosmetics,Terlambat,-6.8750079,107.6159521,-7.2462836,112.7377674,6.0,4.8,pick up truck
oxdu857927210,Buah Batu,Jayapura,Victoria Bridges,Jessica Morales,"Kebon Kawung No.514, RT 10/RW 5",Sunny,cargo truck,Clothing,Lebih Cepat Sampai,-6.9412463,107.6271905,-2.5387539,140.7037389,5.0,11.0,cargo truck
ettk308878688,Riau,Surabaya,James Li,Samantha Johnson,"Buah Batu No.627, RT 2/RW 2",Sunny,cargo truck,Cosmetics,Tepat Waktu,-6.9064586,107.6147399,-7.2462836,112.7377674,9.0,3.6,pick up truck
seho403813094,Kebon Kawung,Solok,Earl Kaufman,Ryan Thomas,"Cihampelas No.239, RT 8/RW 8",Sunny,pick up truck,Cosmetics,Terlambat,-6.9123708,107.6016929,-0.93103,100.804328,6.0,1.2,pick up truck
rvtx128976612,Riau,Sorong,Lauren Stevens,James Bowers,"Pasir Kaliki No.300, RT 10/RW 5",Sunny,cargo truck,Cosmetics,Terlambat,-6.9064586,107.6147399,-0.8634105,131.2544805,6.0,2.4,pick up truck
aopc873319315,Cihampelas,Bogor,Tracy Pitts,Becky Washington,"Cihampelas No.603, RT 10/RW 3",Sunny,pick up truck,Cosmetics,Terlambat,-6.8989124,107.6043304,-6.5962986,106.7972421,10.0,5.0,pick up truck
iaph975730424,Pasir Kaliki,Banda Aceh,Michelle Velazquez,Richard Warren,"Jalan Braga No.730, RT 10/RW 10",Sunny,cargo truck,Books,Tepat Waktu,-6.9162852,107.5981344,5.5528455,95.3192908,6.0,6.0,van
npkq890669487,Setiabudi,Sorong,Sergio Elliott,Courtney Duncan MD,"Pasir Kaliki No.912, RT 4/RW 6",Sunny,cargo truck,Shoes,Lebih Cepat Sampai,-6.8689938,107.5934024,-0.8634105,131.2544805,3.0,7.8,van
ktac178415236,Ciwidey,Padang,Stacey Jones,Susan Miller,"Pasir Kaliki No.241, RT 10/RW 9",Sunny,cargo truck,Cosmetics,Terlambat,-7.1027234,107.4641673,-0.9247587,100.3632561,6.0,5.4,van
mdht693068494,Dago,Bogor,Amanda Flores,Holly Ortiz,"Cihampelas No.868, RT 3/RW 1",Sunny,cargo truck,Electronics,Tepat Waktu,-6.8750079,107.6159521,-6.5962986,106.7972421,1.0,5.7,van
jpph204154275,Dago,Mojokerto,Kimberly Barker,Nathan Perry,"Pasir Kaliki No.463, RT 2/RW 1",Sunny,pick up truck,Sports,Lebih Cepat Sampai,-6.8750079,107.6159521,-7.5413378,112.5094975,3.0,3.6,pick up truck
wbzt104808400,Setiabudi,Gresik,David Nielsen,William Anderson,"Dago No.664, RT 9/RW 1",Sunny,pick up truck,Shoes,Lebih Cepat Sampai,-6.8689938,107.5934024,-5.7933465,112.6598223,10.0,11.0,cargo truck
ztbf292297028,Pasir Kaliki,Tebing Tinggi,Bobby Jordan,Kelly Ross,"Pasir Kaliki No.998, RT 1/RW 8",Sunny,cargo truck,Toys,Terlambat,-6.9162852,107.5981344,3.3273686,99.1623025,9.0,11.7,cargo truck
bgqi019039638,Kebon Kawung,Gresik,Timothy Barnes,Daniel Brown,"Dago No.115, RT 1/RW 6",Sunny,pick up truck,Toys,Tepat Waktu,-6.9123708,107.6016929,-5.7933465,112.6598223,4.0,10.0,van
zshd345092661,Setiabudi,Jambi,William Whitaker,Andre Thomas,"Pasir Kaliki No.394, RT 2/RW 7",Sunny,cargo truck,Toys,Tepat Waktu,-6.8689938,107.5934024,-1.6394711,102.9454264,6.0,13.8,cargo truck
tfjr501912813,Riau,Prabumulih,Samuel Stark,Robert Lane,"Jalan Braga No.81, RT 6/RW 3",Sunny,pick up truck,Toys,Terlambat,-6.9064586,107.6147399,-3.4382688,104.2310181,1.0,1.6,pick up truck
wisc859938663,Riau,Samarinda,Mr. John Morrison,Hayley Jones,"Jalan Braga No.851, RT 8/RW 7",Sunny,pick up truck,Books,Terlambat,-6.9064586,107.6147399,-0.5017804,117.1393089,7.0,5.6,van
ksfh743742634,Ciwidey,Bekasi,Jason Frazier,Kevin Arnold,"Lembong No.656, RT 4/RW 6",Sunny,pick up truck,Shoes,Terlambat,-7.1027234,107.4641673,-6.2349858,106.9945444,3.0,8.1,van
hepe938940780,Jalan Braga,Mojokerto,Melanie Joyce MD,Alan Foster,"Kebon Kawung No.5, RT 10/RW 10",Sunny,cargo truck,Cosmetics,Terlambat,-6.9168925,107.6091723,-7.5413378,112.5094975,5.0,1.5,pick up truck
igzn038164396,Dago,Gresik,Kenneth Garcia,Elizabeth Cunningham,"Lembong No.689, RT 10/RW 8",Sunny,pick up truck,Electronics,Tepat Waktu,-6.8750079,107.6159521,-5.7933465,112.6598223,1.0,6.0,van
enul191057567,Kebon Kawung,Batam,Carol Hardin,Alyssa Potts,"Buah Batu No.714, RT 5/RW 9",Sunny,pick up truck,Grocery,Terlambat,-6.9123708,107.6016929,1.1030815,104.0383696,7.0,7.0,van
jota610076110,Jalan Braga,Tanjung Pinang,Courtney Sullivan,Wendy Martinez,"Kebon Kawung No.97, RT 3/RW 7",Sunny,pick up truck,Books,Lebih Cepat Sampai,-6.9168925,107.6091723,0.9236915,104.446094,7.0,4.2,pick up truck
zozl613061975,Dago,Surabaya,Lori Richardson,Angel Valdez,"Riau No.971, RT 9/RW 5",Sunny,pick up truck,Toys,Lebih Cepat Sampai,-6.8750079,107.6159521,-7.2462836,112.7377674,2.0,3.8,pick up truck
jzqd070155244,Dago,Pontianak,Rita Reynolds,Judy Webb,"Dago No.669, RT 4/RW 2",Sunny,pick up truck,Snacks,Terlambat,-6.8750079,107.6159521,-0.0226903,109.3447488,6.0,6.0,van
dphq322121351,Jalan Braga,Payakumbuh,Angela Preston,Gail Woodward,"Kebon Kawung No.920, RT 1/RW 7",Sunny,cargo truck,Cosmetics,Lebih Cepat Sampai,-6.9168925,107.6091723,-0.2242687,100.6319419,7.0,3.5,pick up truck
ulzq334305269,Jalan Braga,Ternate,Amy Robinson,Louis Wright,"Ciwidey No.868, RT 8/RW 1",Sunny,van,Snacks,Lebih Cepat Sampai,-6.9168925,107.6091723,0.7852043,127.3832342,5.0,1.5,pick up truck
mjzh412984054,Pasir Kaliki,Solok,Eric Torres,Melissa Allen,"Lembong No.593, RT 7/RW 5",Sunny,pick up truck,Shoes,Lebih Cepat Sampai,-6.9162852,107.5981344,-0.93103,100.804328,6.0,7.2,van
jfpo044011681,Buah Batu,Payakumbuh,Linda Martinez,Susan Holt,"Setiabudi No.944, RT 8/RW 8",Sunny,cargo truck,Electronics,Terlambat,-6.9412463,107.6271905,-0.2242687,100.6319419,1.0,9.0,van
qsdt158015593,Buah Batu,Gresik,Kenneth Simmons,Derrick Jones,"Cihampelas No.606, RT 8/RW 9",Sunny,cargo truck,Toys,Lebih Cepat Sampai,-6.9412463,107.6271905,-5.7933465,112.6598223,2.0,3.8,pick up truck
izut629329081,Setiabudi,Ambon,Shane Stephens,Matthew James,"Cihampelas No.588, RT 7/RW 9",Sunny,cargo truck,Cosmetics,Tepat Waktu,-6.8689938,107.5934024,-3.6959434,128.178785,8.0,6.4,van
gkdl241202528,Lembong,Surabaya,John Clark,William Ortega,"Lembong No.452, RT 7/RW 7",Sunny,pick up truck,Shoes,Tepat Waktu,-6.9165602,107.610072,-7.2462836,112.7377674,4.0,8.8,van
yrxx216574652,Dago,Semarang,Steven Cole,Donald Russell,"Lembong No.713, RT 10/RW 7",Sunny,cargo truck,Snacks,Tepat Waktu,-6.8750079,107.6159521,-6.9903988,110.4229104,9.0,4.5,pick up truck
xeyk777127837,Dago,Solo,Mr. James Vaughn,Vincent Rosario,"Buah Batu No.167, RT 2/RW 3",Sunny,pick up truck,Toys,Lebih Cepat Sampai,-6.8750079,107.6159521,-7.5692489,110.828448,3.0,3.9,pick up truck
jepl924443997,Dago,Padang,Paul Jordan,Briana Mayer,"Riau No.893, RT 3/RW 7",Sunny,cargo truck,Books,Tepat Waktu,-6.8750079,107.6159521,-0.9247587,100.3632561,5.0,3.0,pick up truck
ntql624890318,Cihampelas,Pekanbaru,Brandon Odonnell,Jonathan Riley,"Pasir Kaliki No.324, RT 6/RW 5",Sunny,pick up truck,Grocery,Terlambat,-6.8989124,107.6043304,0.5262455,101.4515727,5.0,3.0,pick up truck
msgf391287412,Pasir Kaliki,Yogyakarta,Christopher Choi,Angela Shields,"Dago No.983, RT 5/RW 7",Sunny,pick up truck,Cosmetics,Terlambat,-6.9162852,107.5981344,-7.8012646,110.3646857,7.0,3.5,pick up truck
ymug650621804,Cihampelas,Metro,Heather Fowler,Brenda Brooks,"Pasir Kaliki No.684, RT 3/RW 6",Sunny,pick up truck,Toys,Lebih Cepat Sampai,-6.8989124,107.6043304,-5.1078839,105.3078642,8.0,12.8,cargo truck
iypz557761478,Lembong,Pagar Alam,Danielle Andrews,Traci George,"Jalan Braga No.21, RT 4/RW 7",Sunny,pick up truck,Sports,Terlambat,-6.9165602,107.610072,-4.0209526,103.2501603,1.0,2.2,pick up truck
oneh605658992,Pasir Kaliki,Pagar Alam,Olivia Weaver,Lori Jones,"Kebon Kawung No.784, RT 2/RW 8",Sunny,pick up truck,Cosmetics,Lebih Cepat Sampai,-6.9162852,107.5981344,-4.0209526,103.2501603,10.0,3.0,pick up truck
tozl436968503,Ciwidey,Sorong,Pamela Wilson,Robert Brown,"Dago No.293, RT 6/RW 1",Sunny,cargo truck,Books,Tepat Waktu,-7.1027234,107.4641673,-0.8634105,131.2544805,7.0,3.5,pick up truck
pagi106985701,Lembong,Padang,Jessica Murphy,Bobby Smith,"Cihampelas No.278, RT 1/RW 1",Sunny,pick up truck,Cosmetics,Lebih Cepat Sampai,-6.9165602,107.610072,-0.9247587,100.3632561,6.0,5.4,van
xfrj912653067,Buah Batu,Cilegon,Darren Potter,Ashley Thomas,"Ciwidey No.427, RT 9/RW 2",Sunny,pick up truck,Snacks,Lebih Cepat Sampai,-6.9412463,107.6271905,-6.017389,106.0537688,10.0,10.0,van
jibh630259836,Kebon Kawung,Padang,Jessica Holmes,Joshua White,"Lembong No.906, RT 4/RW 5",Sunny,pick up truck,Clothing,Terlambat,-6.9123708,107.6016929,-0.9247587,100.3632561,5.0,13.0,cargo truck
ehfy142288709,Jalan Braga,Payakumbuh,Kristopher Schroeder,Victoria Allen,"Dago No.246, RT 10/RW 7",Sunny,pick up truck,Snacks,Terlambat,-6.9168925,107.6091723,-0.2242687,100.6319419,10.0,3.0,pick up truck
gfyk766181745,Dago,Palu,Christopher Robinson,Angela Davis,"Buah Batu No.558, RT 1/RW 2",Sunny,pick up truck,Grocery,Tepat Waktu,-6.8750079,107.6159521,-0.9051548,119.8722373,7.0,2.1,pick up truck
mput935759240,Kebon Kawung,Mataram,Laurie Cameron,Anthony Dixon,"Jalan Braga No.188, RT 10/RW 5",Sunny,pick up truck,Toys,Tepat Waktu,-6.9123708,107.6016929,-8.5837726,116.10685,3.0,6.0,van
loid458342764,Cihampelas,Tebing Tinggi,David Franklin,Samuel Mckinney DVM,"Cihampelas No.424, RT 1/RW 1",Sunny,pick up truck,Clothing,Lebih Cepat Sampai,-6.8989124,107.6043304,3.3273686,99.1623025,8.0,12.8,cargo truck
nzva260801293,Pasir Kaliki,Banjarbaru,Kenneth Harris,Terri Ray,"Dago No.715, RT 9/RW 10",Sunny,pick up truck,Sports,Tepat Waktu,-6.9162852,107.5981344,-3.4430389,114.8308816,1.0,2.0,pick up truck
neno069691437,Jalan Braga,Bandar Lampung,Matthew Burgess,Valerie Pierce,"Setiabudi No.540, RT 4/RW 1",Sunny,pick up truck,Home,Terlambat,-6.9168925,107.6091723,-5.4460713,105.2643742,1.0,6.7,van
rsvz546743327,Jalan Braga,Jambi,Jill Goodwin,Dr. Shannon Duffy,"Dago No.816, RT 10/RW 4",Sunny,pick up truck,Toys,Terlambat,-6.9168925,107.6091723,-1.6394711,102.9454264,1.0,2.6,pick up truck
